1406;952910402;INSTALAÇÃO DE ACESSÓRIOS BICICLETAS
1405;952910403;SERVIÇOS DE PINTURA DE BICICLETAS, TRICICLOS E DE OUTROS VEICULOS RECREATIVOS
1401;952910404;CONSERTO DE PNEUS E CÂMARAS DE AR DE BICICLETAS
1413;952910501;REPARAÇÃO DE ARTIGOS DO MOBILIARIO
1411;952910502;REPARAÇÃO DE ARTIGOS DE TAPEÇARIA
1401;952910601;REPARAÇÃO DE JÓIAS
1409;952919901;SERVIÇOS DE CONSERTO E RECUPERACAO DE ROUPAS
1401;952919902;CONSERTO DE ARMAS DE FOGO
1405;952919903;ATIVIDADE DE AMOLADOR DE FACAS
1401;952919904;CONSERTO DE BRINQUEDOS
1401;952919905;REPARAÇÃO DE ARTIGOS DE BORRACHA, DE COURO, DE PELE E DE ARTIGOS DE VIAGEM (SACOLAS MALAS, CASACOS, SOMBRINHAS, ETC.), EXCETO REPARAÇÃO DE CALÇADOS
1401;952919999;REPARAÇÃO E MANUTENÇÃO DE OUTROS OBJETOS E EQUIPAMENTOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE
1410;960170101;LAVANDERIAS
1410;960170102;LAVANDERIA INDUSTRIAL
1410;960170103;LAVANDERIA HOSPITALAR
1410;960170201;TINTURARIAS
1410;960170202;TINTURARIA INDUSTRIAL
1410;960170301;TOALHEIROS
9903;960170302;ALUGUEL DE, LOCAÇÃO DE ROUPAS DE CAMA, MESA E BANHO
601;960250101;CABELEIREIROS, MANICURE E PEDICURE
601;960250102;BARBEARIA
601;960250111;SALÃO-PARCEIRO - CABELEIREIROS, MANICURE E PEDICURE
601;960250112;SALÃO-PARCEIRO - BARBEARIA
602;960250201;CLINICAS DE ESTETICA E SIMILARES
605;960250202;CLINICA DE EMAGRECIMENTO
602;960250203;OUTRAS ATIVIDADES DE ESTETICA E SERVIÇOS DE CUIDADOS COM A BELEZA NÃO ESPECIFICADAS ANTERIORMENTE
605;960250211;SALÃO-PARCEIRO - CLINICAS DE ESTETICA E SIMILARES
602;960250213;SALÃO-PARCEIRO - OUTRAS ATIVIDADES DE ESTETICA E SERVIÇOS DE CUIDADOS COM A BELEZA NÃO ESPECIFICADAS ANTERIORMENTE
2504;960330101;GESTÃO E MANUTENÇÃO DE CEMITÉRIOS
2505;960330102;SERVIÇOS DE CESSÃO/LOCAÇÃO DO USO DE JAZIGOS/LÓCULOS
2505;960330102;SERVIÇOS DE CESSÃO/LOCAÇÃO DO USO DE JAZIGOS/LÓCULOS
2502;960330201;SERVIÇOS DE CREMAÇÃO
2501;960330301;SERVIÇOS DE SEPULTAMENTO, EXCETO VERTICAL
2501;960330302;SERVIÇOS DE SEPULTAMENTO VERTICAL
2501;960330401;SERVIÇOS DE FUNERÁRIAS
2501;960330501;SERVIÇOS DE SOMATOCONSERVAÇÃO
2501;960339901;ATIVIDADES FUNERÁRIAS E SERVIÇOS RELACIONADOS NÃO ESPECIFICADOS ANTERIORMENTE
2501;960339902;VELÓRIOS
1701;960920201;AGÊNCIAS MATRIMONIAIS
1302;960920401;EXPLORAÇÃO DE MÁQUINAS DE SERVIÇOS PESSOAIS ACIONADAS POR MOEDA - FOTOGRAFIA
1303;960920402;DIGITALIZAÇÃO PARA ENTRADA DE DADOS
1701;960920403;EXPLORAÇÃO DE MÁQUINAS DE SERVIÇOS PESSOAIS ACIONADAS POR MOEDA - PESAGEM
1701;960920499;EXPLORAÇÃO DE MÁQUINAS DE SERVIÇOS PESSOAIS ACIONADAS POR MOEDA
603;960920501;ATIVIDADES DE SAUNA E BANHOS
606;960920601;SERVIÇOS DE TATUAGEM E COLOCAÇÃO DE PIERCING
508;960920701;ALOJAMENTO DE ANIMAIS DOMÉSTICOS
508;960920801;HIGIENE E EMBELEZAMENTO DE ANIMAIS DOMÉSTICOS
1705;960929901;SERVIÇOS DE BABY SITER
1405;960929902;SERVIÇOS DE ENGRAXATE
302;960929903;SERVIÇOS DE EXPLORAÇÃO DE SANITARIOS PUBLICOS
1702;960929904;SERVIÇOS DE MENSAGENS FONADAS
1405;960929905;SERVIÇOS DE LAVAGEM DE ESTOFADO - EXCETO DE VEICULOS
1102;960929906;SERVIÇOS DE GUARDA DE PISCINA
1101;960929907;SERVIÇOS DE MANOBRISTAS
1701;960929908;CONSULTORIA EM ORGANIZAÇÃO PESSOAL (PERSONAL ORGANIZER)
602;960929998;SERVIÇOS DE TATUAGEM E COLOCAÇÃO DE PIERCIN
603;960929999;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS NÃO ESPECIFICADAS ANTERIORMENTE
9908;970050001;SERVIÇOS DOMÉSTICOS
1102;970050002;GUARDA-COSTA
